id_cliente,cliente_ativo,genero,cliente_idoso,cliente_parceiro,cliente_dependentes,meses_contrato,linha_telefonica,multiplas_linhas,provedor_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,tipo_contrato,fatura_digital,meio_pagamento,fatura_mensal,custo_total,contas_diarias
4226-KKDON,Sim,Masculino,Não,Não,Não,8,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,66.65,520.95,2.22
4227-OJHAL,Sim,Feminino,Não,Sim,Sim,68,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Não,Anual,Sim,Cartão de crédito (automático),73.0,5163.0,2.43
4228-ZGYUW,Não,Masculino,Não,Não,Não,4,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,90.05,368.1,3.0
4229-CZMLL,Não,Masculino,Não,Não,Não,6,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.9,469.8,2.5
4231-LZUYM,Sim,Feminino,Não,Sim,Não,72,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),25.65,1887.0,0.86
4232-JGKIY,Sim,Masculino,Não,Não,Não,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,19.2,19.2,0.64
4234-XTNEA,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,79.95,174.45,2.66
4236-UJPWO,Sim,Feminino,Não,Não,Não,2,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,24.5,46.4,0.82
4236-XPXAV,Não,Feminino,Não,Sim,Sim,5,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cheque via correio,99.15,465.05,3.3
4237-CLSMM,Sim,Masculino,Não,Sim,Não,2,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.0,38.0,0.67
4237-RLAQD,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,45.85,45.85,1.53
4238-HFHSN,Sim,Masculino,Sim,Sim,Não,61,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,82.15,4904.85,2.74
4238-JSSWH,Sim,Feminino,Sim,Sim,Não,35,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Transferência bancária (automático),102.05,3452.55,3.4
4248-HCETZ,Não,Masculino,Sim,Sim,Não,30,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque via correio,79.65,2365.15,2.66
4248-QPAVC,Não,Feminino,Sim,Sim,Não,17,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),85.35,1463.45,2.84
4250-FDVOU,Não,Feminino,Não,Não,Não,6,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,56.25,389.1,1.88
4250-WAROZ,Sim,Masculino,Sim,Sim,Sim,60,Sim,Sim,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,93.25,5774.55,3.11
4250-ZBWLV,Não,Masculino,Não,Não,Não,68,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,108.45,7176.55,3.62
4254-QPEDE,Sim,Feminino,Não,Sim,Não,52,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),66.25,3330.1,2.21
4255-DDUOU,Não,Feminino,Não,Sim,Sim,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,20.5,20.5,0.68
4256-ZWTZI,Sim,Feminino,Não,Não,Sim,5,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,51.0,286.8,1.7
4257-GAESD,Sim,Feminino,Não,Não,Não,6,Não,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Não,Cartão de crédito (automático),45.0,298.7,1.5
4273-MBHYA,Sim,Feminino,Não,Não,Sim,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,89.35,89.35,2.98
4274-DRSQT,Sim,Feminino,Não,Não,Não,66,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Anual,Sim,Transferência bancária (automático),88.9,6000.1,2.96
4274-OWWYO,Não,Masculino,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.35,74.35,2.48
4277-BWBML,Sim,Masculino,Não,Sim,Sim,72,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),19.95,1322.85,0.66
4277-PVRAN,Não,Feminino,Não,Não,Não,8,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automático),80.1,679.3,2.67
4277-UDIEF,Sim,Masculino,Não,Sim,Sim,24,Sim,Sim,DSL,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Transferência bancária (automático),81.0,1923.85,2.7
4280-DLSHD,Sim,Masculino,Não,Sim,Não,8,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque via correio,54.75,445.85,1.82
4282-ACRXS,Sim,Masculino,Sim,Sim,Não,38,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,24.85,955.75,0.83
4282-MSACW,Sim,Masculino,Não,Não,Não,68,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),117.2,8035.95,3.91
4282-YMKNA,Não,Feminino,Não,Não,Não,9,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.75,706.6,2.49
4283-FUTGF,Não,Masculino,Sim,Não,Não,19,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,79.85,1471.75,2.66
4283-IVYCI,Sim,Masculino,Não,Não,Não,9,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Sim,Mensal,Não,Cheque via correio,64.95,547.8,2.16
4285-GYRQC,Não,Feminino,Não,Sim,Não,7,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,86.25,587.1,2.88
4289-DTDKW,Não,Masculino,Não,Sim,Não,40,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.3,4113.1,3.38
4290-BSXUX,Não,Masculino,Não,Sim,Não,3,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Transferência bancária (automático),79.65,251.75,2.66
4291-HPAXL,Sim,Masculino,Não,Não,Sim,1,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,19.85,19.85,0.66
4291-HYEBC,Sim,Feminino,Sim,Sim,Sim,28,Não,Não,DSL,Não,Sim,Não,Não,Não,Sim,Anual,Sim,Cheque eletrônico,39.1,1096.6,1.3
4291-SHSBH,Sim,Masculino,Não,Não,Não,7,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,69.55,521.35,2.32
4291-TPNFG,Sim,Masculino,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Sim,Transferência bancária (automático),82.3,5980.55,2.74
4291-YZODP,Sim,Feminino,Não,Não,Sim,7,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,20.05,96.8,0.67
4293-ETKAP,Sim,Feminino,Não,Sim,Sim,65,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automático),79.4,5071.9,2.65
4295-YURET,Sim,Feminino,Sim,Sim,Sim,56,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),72.6,4084.35,2.42
4298-OYIFC,Sim,Masculino,Não,Sim,Não,15,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,103.45,1539.8,3.45
4299-OPXEJ,Sim,Feminino,Não,Não,Não,56,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Transferência bancária (automático),19.55,1080.55,0.65
4299-SIMNS,Sim,Masculino,Não,Não,Não,9,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,81.15,784.45,2.7
4301-VVZKA,Sim,Masculino,Não,Sim,Não,16,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,75.4,1189.4,2.51
4302-ZYFEL,Sim,Masculino,Não,Sim,Sim,69,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),20.55,1403.1,0.68
4304-TSPVK,Sim,Feminino,Não,Sim,Não,68,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Transferência bancária (automático),114.9,7843.55,3.83
4304-XUMGI,Sim,Masculino,Sim,Sim,Sim,50,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Bienal,Sim,Transferência bancária (automático),75.15,3822.45,2.51
4307-KTUMW,Não,Masculino,Não,Sim,Não,53,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Cheque eletrônico,93.9,5029.2,3.13
4307-KWMXE,Sim,Masculino,Não,Não,Não,10,Não,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,35.75,389.8,1.19
4310-KEDTB,Sim,Feminino,Não,Não,Sim,26,Não,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque via correio,29.8,786.5,0.99
4311-QTTAI,Sim,Feminino,Não,Não,Não,16,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cartão de crédito (automático),19.35,295.55,0.64
4312-GVYNH,Sim,Feminino,Não,Sim,Não,70,Não,Não,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Sim,Transferência bancária (automático),49.85,3370.2,1.66
4312-KFRXN,Sim,Masculino,Não,Sim,Não,72,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,25.4,1710.9,0.85
4315-MURBD,Não,Feminino,Não,Não,Não,12,Sim,Não,Fibra óptica,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Transferência bancária (automático),98.9,1120.95,3.3
4316-XCSLJ,Sim,Masculino,Não,Não,Sim,17,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,50.3,846.8,1.68
4317-VTEOA,Não,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,50.75,50.75,1.69
4318-RAJVY,Sim,Feminino,Não,Não,Não,10,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque via correio,19.8,198.25,0.66
4320-QMLLA,Sim,Masculino,Não,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Cheque via correio,54.85,370.4,1.83
4322-RCYMT,Não,Masculino,Não,Sim,Sim,68,Sim,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Anual,Sim,Transferência bancária (automático),75.8,5293.95,2.53
4323-ELYYB,Sim,Masculino,Não,Sim,Sim,13,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,20.0,218.55,0.67
4323-OHFOW,Sim,Feminino,Sim,Sim,Não,70,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automático),105.55,7195.35,3.52
4323-SADQS,Não,Masculino,Não,Sim,Sim,7,Não,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,34.5,279.25,1.15
4324-AHJKS,Sim,Feminino,Não,Não,Não,5,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),55.8,300.4,1.86
4324-BZCKL,Sim,Feminino,Não,Sim,Sim,10,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Sim,Cheque via correio,55.55,551.3,1.85
4325-NFSKC,Não,Masculino,Sim,Não,Não,19,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,90.6,1660.0,3.02
4328-VUFWD,Sim,Feminino,Não,Não,Não,39,Sim,Não,DSL,Não,Não,Não,Sim,Não,Sim,Anual,Não,Cheque eletrônico,59.3,2209.15,1.98
4329-YPDDQ,Sim,Masculino,Não,Não,Não,20,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária (automático),108.2,2203.7,3.61
4332-MUOEZ,Sim,Masculino,Sim,Sim,Sim,20,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Não,Sim,Anual,Não,Cartão de crédito (automático),94.3,1818.3,3.14
4334-HOWRP,Sim,Masculino,Sim,Sim,Não,72,Não,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),64.95,4546.0,2.16
4335-BSMJS,Sim,Feminino,Não,Não,Não,62,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Sim,Cartão de crédito (automático),25.8,1563.95,0.86
4335-UPJSI,Sim,Feminino,Não,Não,Sim,24,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,19.75,498.1,0.66
4338-EYCER,Sim,Masculino,Não,Sim,Não,21,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Não,Transferência bancária (automático),54.6,1125.2,1.82
4342-HENTK,Não,Feminino,Sim,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.65,142.35,2.36
4342-HFXWS,Sim,Feminino,Não,Sim,Sim,48,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Anual,Não,Transferência bancária (automático),69.7,3023.65,2.32
4343-EJVQB,Sim,Masculino,Não,Não,Não,7,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,74.35,533.6,2.48
4349-GFQHK,Não,Masculino,Não,Não,Não,1,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,54.35,54.35,1.81
4350-ZTLPI,Sim,Feminino,Não,Sim,Não,53,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automático),108.95,5718.2,3.63
4351-QLCSU,Não,Feminino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),55.0,55.0,1.83
4353-HYOJD,Sim,Feminino,Não,Sim,Sim,27,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque via correio,49.85,1336.15,1.66
4355-CVPVS,Sim,Feminino,Não,Sim,Sim,56,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Anual,Não,Transferência bancária (automático),88.9,4968.0,2.96
4355-HBJHH,Não,Masculino,Não,Sim,Sim,67,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,79.7,5293.4,2.66
4359-INNWN,Sim,Feminino,Não,Não,Não,17,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cartão de crédito (automático),20.05,337.9,0.67
4360-PNRQB,Sim,Masculino,Não,Não,Não,18,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),75.6,1395.05,2.52
4360-QRAVE,Sim,Masculino,Sim,Não,Não,37,Não,Não,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,Não,Cheque eletrônico,36.65,1315.0,1.22
4361-BKAXE,Não,Feminino,Não,Não,Não,41,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária (automático),114.5,4527.45,3.82
4361-FEBGN,Sim,Masculino,Não,Não,Não,48,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),20.15,982.95,0.67
4361-JEIVL,Não,Masculino,Não,Não,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,44.4,44.4,1.48
4365-MSDYN,Sim,Masculino,Não,Sim,Não,8,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Transferência bancária (automático),19.55,161.15,0.65
4366-CTOUZ,Sim,Feminino,Não,Não,Não,50,Sim,Não,Fibra óptica,Não,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Cheque via correio,100.2,5038.45,3.34
4367-NHWMM,Sim,Feminino,Não,Não,Não,1,Não,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,24.9,24.9,0.83
4367-NUYAO,Sim,Masculino,Não,Sim,Sim,0,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Cheque via correio,25.75,0.0,0.86
4369-HTUIF,Não,Masculino,Sim,Não,Não,6,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automático),85.15,503.6,2.84
4369-NYSCF,Sim,Masculino,Não,Não,Não,56,Sim,Não,DSL,Não,Sim,Não,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automático),75.75,4284.65,2.52
4373-MAVJG,Não,Feminino,Não,Sim,Sim,14,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Transferência bancária (automático),90.9,1259.0,3.03
4373-VVHQL,Sim,Masculino,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,44.75,44.75,1.49
4374-YMUSQ,Sim,Masculino,Não,Não,Não,34,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Não,Cartão de crédito (automático),116.25,3899.05,3.88
4376-KFVRS,Sim,Masculino,Não,Sim,Sim,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),114.05,8468.2,3.8
4377-VDHYI,Sim,Masculino,Não,Sim,Sim,32,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Anual,Sim,Cheque eletrônico,90.8,3023.85,3.03
4378-BZYFP,Sim,Masculino,Não,Não,Não,17,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cheque via correio,20.5,365.8,0.68
4378-MYPGO,Sim,Masculino,Não,Sim,Sim,68,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Transferência bancária (automático),105.25,7173.15,3.51
4381-MHQDC,Sim,Feminino,Não,Não,Não,47,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,Bienal,Sim,Cheque via correio,65.0,2879.9,2.17
4385-GZQXV,Não,Feminino,Sim,Não,Não,16,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.45,1511.2,3.15
4385-ZKVNW,Sim,Masculino,Não,Sim,Sim,44,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Transferência bancária (automático),54.9,2549.1,1.83
4389-UEFCZ,Sim,Feminino,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,105.5,7544.0,3.52
4390-KYULV,Não,Masculino,Não,Sim,Não,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),20.55,51.15,0.68
4391-LNRXK,Sim,Masculino,Não,Não,Não,22,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Não,Sim,Mensal,Sim,Transferência bancária (automático),94.95,2142.8,3.16
4391-RESHN,Não,Masculino,Não,Não,Não,23,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque via correio,104.05,2470.1,3.47
4393-GEADV,Sim,Masculino,Não,Sim,Sim,70,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),114.75,7842.3,3.82
4393-OBCRR,Sim,Feminino,Não,Não,Não,3,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Não,Cheque via correio,20.25,71.2,0.68
4393-RYCRE,Sim,Masculino,Não,Não,Não,44,Sim,Não,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,106.05,4510.8,3.53
4395-PZMSN,Sim,Masculino,Sim,Não,Não,5,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.55,408.5,2.85
4396-KLSEH,Sim,Masculino,Não,Não,Não,4,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,19.85,63.0,0.66
4397-FRLTA,Sim,Feminino,Não,Não,Não,4,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,20.15,84.5,0.67
4398-HSCJH,Não,Feminino,Não,Não,Não,3,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,63.6,155.65,2.12
4402-FTBXC,Sim,Masculino,Não,Não,Não,54,Sim,Não,Fibra óptica,Sim,Não,Sim,Não,Sim,Não,Mensal,Não,Cheque via correio,89.8,4667.0,2.99
4403-BWPAY,Sim,Masculino,Não,Não,Não,14,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),24.8,321.7,0.83
4404-HIBDJ,Não,Feminino,Não,Não,Não,25,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Anual,Não,Cheque via correio,74.3,1863.8,2.48
4412-YLTKF,Não,Feminino,Sim,Não,Não,27,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,78.05,2135.5,2.6
4415-IJZTP,Não,Feminino,Não,Não,Não,1,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.5,74.5,2.48
4415-WNGVR,Sim,Feminino,Sim,Sim,Não,12,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,79.2,943.85,2.64
4418-LZMSV,Sim,Masculino,Não,Sim,Sim,13,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,Não,Transferência bancária (automático),61.8,750.1,2.06
4419-UJMUS,Sim,Masculino,Não,Sim,Sim,69,Sim,Sim,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,99.35,6856.45,3.31
4422-QVIJA,Sim,Feminino,Não,Não,Sim,35,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,50.15,1655.35,1.67
4423-JWZJN,Sim,Masculino,Não,Sim,Sim,64,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Não,Sim,Anual,Não,Cartão de crédito (automático),90.25,5629.15,3.01
4423-YLHDV,Não,Feminino,Não,Sim,Não,21,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária (automático),104.4,2200.25,3.48
4424-TKOPW,Não,Masculino,Sim,Não,Não,2,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,93.85,196.75,3.13
4425-OWHWB,Sim,Feminino,Não,Não,Não,20,Sim,Não,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Anual,Sim,Cartão de crédito (automático),19.35,433.75,0.64
4429-WYGFR,Sim,Masculino,Não,Não,Não,26,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automático),49.15,1237.3,1.64
4430-UZIPO,Não,Masculino,Não,Não,Não,3,Não,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Sim,Cheque via correio,36.85,108.7,1.23
4430-YHXGG,Sim,Feminino,Não,Não,Sim,4,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque via correio,25.45,84.2,0.85
4431-EDMIQ,Sim,Feminino,Não,Sim,Sim,7,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,75.7,554.05,2.52
4432-ADRLB,Não,Masculino,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque via correio,44.65,74.9,1.49
4433-JCGCG,Não,Masculino,Sim,Sim,Não,46,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.0,4680.05,3.37
4439-JMPMT,Não,Feminino,Não,Sim,Sim,5,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Cheque eletrônico,85.75,470.95,2.86
4439-YRNVD,Sim,Feminino,Não,Não,Não,10,Não,Não,DSL,Não,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,36.25,374.0,1.21
4441-NIHPT,Não,Feminino,Sim,Não,Não,13,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.3,940.35,2.48
4443-EMBNA,Sim,Feminino,Não,Sim,Não,71,Sim,Sim,Sem serviço de internet,Não,Não,Não,Não,Não,Não,Bienal,Não,Transferência bancária (automático),24.75,1836.9,0.82
4445-KWOKW,Sim,Feminino,Não,Não,Não,42,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Transferência bancária (automático),60.15,2421.6,2.0
4445-ZJNMU,Sim,Masculino,Não,Não,Não,9,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),99.3,918.75,3.31
4446-BZKHU,Não,Masculino,Não,Sim,Não,61,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.55,6281.45,3.52
4450-DLLMH,Sim,Masculino,Não,Não,Não,2,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito (automático),71.3,157.75,2.38
